1396.9521720005084,-572.28600730935295,4295.2736467626728,-1632.8626252390638,6656.196838996163,-2338.8038286692667,6655.5389519000673,-2338.555974475099,4293.5428163802371,-1632.1823852887617,1392.5423580914062,-571.3085339938516,-1393.6061935567604,571.63265713027727,-4294.4890386296265,1632.3907798231894,-6655.9904896449461,2338.5008787593424,-6655.6671729195168,2338.3420080125416,-4293.5681675652922,1631.9278482107168,-1392.0265341618824,570.88882553807798
-572.28600730935295,234.99970577992474,-1762.1873308204085,669.86393605817648,-2730.8020226370254,959.50789438158404,-2730.5083716545455,959.41913259058367,-1761.4500188848458,669.63542936677982,-571.3085339938616,234.42763429505527,571.6326571302767,-234.42903935568762,1761.5494626820503,-669.55364304351053,2730.1555685817916,-959.18929007863198,2729.9613525142686,-959.11911122281413,1761.0405692791198,-669.36287844672347,570.88882553807855,-234.16099860122171
4295.2736467626728,-1762.1873308204085,13240.323498940026,-5032.2833229847829,20517.132792345925,-7208.8421976871286,20516.003922384873,-7208.5001258841385,13235.641514454943,-5031.4035495498883,4293.5428163802535,-1761.4500188848215,-4294.4890386297448,1761.549462682101,-13236.124659858211,5031.3066483816474,-20515.459881198563,7208.0339664164358,-20515.318016692727,7207.938782623175,-13235.672449055497,5031.0148793544467,-4293.5681675653495,1761.0405692791419
-1632.8626252390638,669.86393605817648,-5032.2833229847829,1913.1307216341834,-7799.3069895576491,2740.2950101032193,-7798.9389229183807,2740.2086625795905,-5031.403549549872,1912.6412541738248,-1632.1823852887628,669.63542936676799,1632.3907798232285,-669.55364304352759,5031.3066483816292,-1912.4652794361759,7798.293517361376,-2739.8800950232044,7798.1865213370838,-2739.8353569679934,5031.0148793544413,-1912.3391206099218,1631.9278482107368,-669.36287844673075
6656.196838996163,-2730.8020226370254,20517.132792345925,-7799.3069895576491,31803.967929967799,-11173.693263174659,31800.679091179605,-11173.370296632613,20516.003922384734,-7798.9389229183562,6655.5389519000501,-2730.5083716544905,-6655.9904896451535,2730.1555685818803,-20515.45988119864,7798.2935173614333,-31798.374228851702,11172.264285187546,-31798.333707861522,11172.230306964948,-20515.318016692669,7798.1865213370711,-6655.6671729195878,2729.961352514295
-2338.8038286692667,959.50789438158404,-7208.8421976871286,2740.2950101032193,-11173.693263174659,3926.1048488416745,-11173.370296632622,3925.7821638516916,-7208.5001258840948,2740.2086625795832,-2338.555974475094,959.41913259056469,2338.5008787594097,-959.18929007866086,7208.0339664164439,-2739.8800950232176,11172.264285187517,-3925.3206561275792,11172.230306964877,-3925.3051031673949,7207.9387826231068,-2739.8353569679721,2338.3420080125516,-959.1191112228172
6655.5389519000673,-2730.5083716545455,20516.003922384873,-7798.9389229183807,31800.679091179605,-11173.370296632622,31803.967929967705,-11173.69326317462,20517.132792345728,-7799.3069895576009,6656.1968389961248,-2730.8020226369617,-6655.6671729197578,2729.9613525143709,-20515.318016692901,7798.1865213371802,-31798.333707861682,11172.230306964959,-31798.374228851448,11172.264285187499,-20515.459881198338,7798.2935173613023,-6655.9904896449625,2730.1555685817962
-2338.555974475099,959.41913259058367,-7208.5001258841385,2740.2086625795905,-11173.370296632613,3925.7821638516916,-11173.69326317462,3926.1048488416568,-7208.842197687055,2740.2950101032006,-2338.8038286692513,959.50789438156096,2338.3420080126098,-959.11911122284346,7207.938782623185,-2739.835356968008,11172.230306964924,-3925.3051031673958,11172.264285187419,-3925.3206561275611,7208.0339664163339,-2739.8800950231698,2338.500878759341,-959.18929007863051
4293.5428163802371,-1761.4500188848458,13235.641514454943,-5031.403549549872,20516.003922384734,-7208.5001258840948,20517.132792345728,-7208.842197687055,13240.32349893981,-5032.2833229847183,4295.2736467626191,-1762.1873308203558,-4293.5681675654305,1761.0405692791792,-13235.672449055561,5031.014879354484,-20515.31801669269,7207.9387826231341,-20515.459881198261,7208.0339664163594,-13236.124659857927,5031.3066483815292,-4294.4890386295938,1761.5494626820348
-1632.1823852887617,669.63542936677982,-5031.4035495498883,1912.6412541738248,-7798.9389229183562,2740.2086625795832,-7799.3069895576009,2740.2950101032006,-5032.2833229847183,1913.130721634165,-1632.8626252390491,669.86393605815852,1631.9278482107736,-669.36287844674735,5031.0148793544813,-1912.3391206099418,7798.1865213370984,-2739.8353569679866,7798.2935173612896,-2739.8800950231844,5031.3066483815401,-1912.4652794361368,1632.3907798231767,-669.55364304350451
