-1.332454060314578,1.8281503626827065,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
-1.6727647263405929,-16.076957409243231,0,6.4641016151377544,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.4641016151377544
1,0,-1.192317369237506,1.7944220492683556,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,6.4641016151377544,-1.7064930397549438,-16.013266352373765,0,6.4641016151377544,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,1,0,-1.0279608186054028,1.756699473397707,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,6.4641016151377544,-1.7442156156255924,-15.940423143587038,0,6.4641016151377544,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,1,0,-1.0279608186054028,1.756699473397707,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,6.4641016151377544,-1.7442156156255924,-15.940423143587038,0,6.4641016151377544,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,1,0,-1.192317369237506,1.7944220492683556,1,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,6.4641016151377544,-1.7064930397549438,-16.013266352373765,0,6.4641016151377544,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,1,0,-1.3324540603145782,1.8281503626827065,1,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,6.4641016151377544,-1.6727647263405929,-16.076957409243231,0,6.4641016151377544,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,1,0,-1.3324540603145782,1.8281503626827065,1,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,6.4641016151377544,-1.6727647263405929,-16.076957409243231,0,6.4641016151377544,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,1,0,-1.192317369237506,1.7944220492683556,1,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,6.4641016151377544,-1.7064930397549438,-16.013266352373765,0,6.4641016151377544,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,-1.0279608186054028,1.756699473397707,1,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.4641016151377544,-1.7442156156255924,-15.940423143587038,0,6.4641016151377544,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,-1.0279608186054028,1.756699473397707,1,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.4641016151377544,-1.7442156156255924,-15.940423143587038,0,6.4641016151377544,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,-1.192317369237506,1.7944220492683556,1,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.4641016151377544,-1.7064930397549438,-16.013266352373765,0,6.4641016151377544
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,-1.332454060314578,1.8281503626827065
0,6.4641016151377544,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.4641016151377544,-1.6727647263405929,-16.076957409243231
